"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"12","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",FALSE,0,NA,2017-12-17 05:51:39,FALSE,NA,"942271049936375808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barbholasjonas1",663,TRUE,FALSE,NA,NA
"13","Sending love to my homies at @Starbucks ‚ù§Ô∏è #GiveGood",FALSE,0,NA,2017-12-17 05:51:18,FALSE,NA,"942270960463474688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barbholasjonas1",0,FALSE,FALSE,NA,NA
"14","I'm at @Starbucks in Riyadh, Riyadh Province https://t.co/741cVd4Rz8",FALSE,0,NA,2017-12-17 05:47:44,FALSE,NA,"942270063645790209",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","SaudAlomraan",0,FALSE,FALSE,"46.67176238","24.73056459"
"15","RT @alexis716: Hey @Starbucks, thanks for being amazing.",FALSE,0,NA,2017-12-17 05:46:48,FALSE,NA,"942269827284049921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","r3VOLutionTrIcK",25,TRUE,FALSE,NA,NA
"16","RT @adage: The world's biggest @Starbucks is opening this week in Shanghai. https://t.co/1P9h2wWP94 https://t.co/cBY2XgwjSA",FALSE,0,NA,2017-12-17 05:46:29,FALSE,NA,"942269750087884802",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sansub12",5,TRUE,FALSE,NA,NA
"17","Store manager goes on LOA for Chrons @starbucks denies it. #StepUpStarbucks https://t.co/kqsBaiuPa0",FALSE,0,NA,2017-12-17 05:46:16,FALSE,NA,"942269696535154688",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","tracireuter",0,FALSE,FALSE,NA,NA
"18","RT @Starbucks: @stufollett Hot Cocoa 2.0!",FALSE,0,NA,2017-12-17 05:45:04,FALSE,NA,"942269393534201856",NA,"<a href=""http://www.google.com"" rel=""nofollow"">evenur6ApplicationABC1</a>","Evenur6",3,TRUE,FALSE,NA,NA
"19","@Starbucks shady as fuck https://t.co/P0y5KnyyNF",FALSE,0,"Starbucks",2017-12-17 05:44:15,FALSE,NA,"942269188558807040","30973","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chelssssea14",0,FALSE,FALSE,NA,NA
"20","Times like these I wish all your locations have mobile ordering...smh @Starbucks",FALSE,0,NA,2017-12-17 05:43:43,FALSE,NA,"942269055238512640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronidelagarza",0,FALSE,FALSE,NA,NA
"21","RT @robchristianson: Still on the quest to get @Starbucks to add the #PSL to the ‚Äúholiday drinks‚Äù class. It‚Äôs even a lyric in a #CHRISTMAS‚Ä¶",FALSE,0,NA,2017-12-17 05:43:41,FALSE,NA,"942269045797036032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robchristianson",1,TRUE,FALSE,NA,NA
"22","Sooo can‚Äôt decide if this is an epic fail, a joke or @Starbucks created their own language just in time for the hol‚Ä¶ https://t.co/rWMawX7xeM",FALSE,0,NA,2017-12-17 05:42:58,TRUE,NA,"942268864947245057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nightsong707",0,FALSE,FALSE,NA,NA
"23","@Starbucks Please make a bottled iced or canned coffee drink made with soy or almond milk! Even lactose intolerant‚Ä¶ https://t.co/UL0UZImZka",FALSE,0,"Starbucks",2017-12-17 05:42:51,TRUE,NA,"942268836744777728","30973","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Teri_Yahki",0,FALSE,FALSE,NA,NA
"24","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",FALSE,0,NA,2017-12-17 05:42:24,FALSE,NA,"942268724127547393",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dfung1136",663,TRUE,FALSE,NA,NA
"25","#World'sLargest #Starbucks  In #Shanghai ,#China .https://t.co/HB3qE8HkAk https://t.co/1ooglh3uHv",FALSE,0,NA,2017-12-17 05:42:06,FALSE,NA,"942268648051433472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OBORCHINA",0,FALSE,FALSE,NA,NA
"26","RT @SeemaSapraLaw: men targeting #GE #corpgov whistleblower Seema Sapra at @Starbucks in CP A Block bcoz of @JohnFlannery_GE @FBI @POTUS @C‚Ä¶",FALSE,0,NA,2017-12-17 05:40:40,FALSE,NA,"942268287781687296",NA,"<a href=""http://www.aidindia.co.in"" rel=""nofollow"">AIDIndia</a>","AIDIndia3",1,TRUE,FALSE,NA,NA
"27","RT @ladygaga: Thank u @Starbucks &amp; @Spotify for celebrating artists who #GiveGood with a donation to @BTWFoundation, and to great organizat‚Ä¶",FALSE,0,NA,2017-12-17 05:40:22,FALSE,NA,"942268209301999616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tania_Stefanni",5238,TRUE,FALSE,NA,NA
"28","@lexay_13 @spicebae_ @Starbucks @eli_figueroa20 I saw it I was like wth Ì†ΩÌ∏Ç que cute",FALSE,1,"lexay_13",2017-12-17 05:38:55,FALSE,"942267524758081538","942267844254949376","2614137139","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dezeree01",0,FALSE,FALSE,NA,NA
"29","@Thesolardude @Starbucks That's what my wife said. Ì†ΩÌ∏Ç",FALSE,0,"Thesolardude",2017-12-17 05:37:50,FALSE,"942081094173765632","942267571709018112","2298660414","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ryan_Redbeard",0,FALSE,FALSE,NA,NA
"30","@Dezeree01 @spicebae_ @Starbucks @eli_figueroa20 Wow we would be married Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç",FALSE,0,"Dezeree01",2017-12-17 05:37:39,FALSE,"942267147685908480","942267524758081538","3466730054","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lexay_13",0,FALSE,FALSE,NA,NA
"31","@RoadKillRachel @Starbucks In a total of 20 minutes to get ONE fucking drink",FALSE,0,"RoadKillRachel",2017-12-17 05:35:58,FALSE,"942265702253244416","942267104451055616","2858203317","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","movearoundbro",0,FALSE,FALSE,NA,NA
"32","@RoadKillRachel @Starbucks It was supposed to be the chestnut praline latte. This girl gave me THE nastiest regular‚Ä¶ https://t.co/zc780OIo6q",FALSE,0,"RoadKillRachel",2017-12-17 05:35:39,TRUE,"942265702253244416","942267021663920128","2858203317","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","movearoundbro",0,FALSE,FALSE,NA,NA
"33","@RoadKillRachel @Starbucks The lady in front of me literally sat there and asked about EVERY single god damn drink‚Ä¶ https://t.co/DJ7bUuRcMP",FALSE,0,"RoadKillRachel",2017-12-17 05:34:32,TRUE,"942265702253244416","942266741287211010","2858203317","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","movearoundbro",0,FALSE,FALSE,NA,NA
"34","men targeting #GE #corpgov whistleblower Seema Sapra at @Starbucks in CP A Block bcoz of @JohnFlannery_GE @FBI‚Ä¶ https://t.co/2Jr2AIHr9u",FALSE,0,NA,2017-12-17 05:34:21,TRUE,NA,"942266694717673472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeemaSapraLaw",1,FALSE,FALSE,NA,NA
"35","@Starbucks @StarbucksCanada have you herd of this company @bio_bean_UK what an amazing idea! Turning waste material‚Ä¶ https://t.co/DZnQ9GEbVk",FALSE,0,"Starbucks",2017-12-17 05:33:23,TRUE,NA,"942266454925291520","30973","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","charl_charli",0,FALSE,FALSE,NA,NA
"36","RT @PilarMahl: 2 #Beverage #Insulators #Christmas Fabric  #Ecofriendly 2 Sizes #CAN &amp; #CUP #Starbucks Hot/Cold #Solocup #Soda #Beer #Water‚Ä¶",FALSE,0,NA,2017-12-17 05:33:10,FALSE,NA,"942266398855843841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PilarMahl",1,TRUE,FALSE,NA,NA
"37","Curling up with a @Starbucks Snickerdoodle Hot Cocoa to watch @DevinRatray in Home Alone https://t.co/v0F2UEmCHN",FALSE,0,NA,2017-12-17 05:33:09,FALSE,NA,"942266394036510720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mkpcelebtalk",0,FALSE,FALSE,NA,NA
"38","RT @PilarMahl: #EcoFriendly #Beverage Insulator Velvet PocketHuggie  https://t.co/hQyWXaDs0y via @Etsy  #beer #Coffee #starbucks #solocup #‚Ä¶",FALSE,0,NA,2017-12-17 05:33:02,FALSE,NA,"942266366865879040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PilarMahl",1,TRUE,FALSE,NA,NA
"39","RT @PilarMahl: Love my new Black #Handbag PocketHuggie...it SPARKLES! #Coffee #Starbucks #beer #CyberMonday2017 #ecofriendly #Beverage #ins‚Ä¶",FALSE,0,NA,2017-12-17 05:32:51,FALSE,NA,"942266317331103744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PilarMahl",3,TRUE,FALSE,NA,NA
"40","RT @PilarMahl: Check out #ecofriendly #beverage #insulator in my Etsy shop https://t.co/FEff1uwIO4 #beer #thanksgivingweek. #starbucks #Cof‚Ä¶",FALSE,0,NA,2017-12-17 05:32:25,FALSE,NA,"942266211261403136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PilarMahl",1,TRUE,FALSE,NA,NA
"41","RT @nickjonas: In Tampa for #JingleBall tonight &amp; I think I‚Äôll stop by the @Starbucks at Westshore and Kennedy with my friends @Ember_tech‚Ä¶",FALSE,0,NA,2017-12-17 05:32:02,FALSE,NA,"942266112208760832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","orianaa_acevey",392,TRUE,FALSE,NA,NA
"42","RT @worldteamedia: A Superior Court judge in #Indiana has blocked #Starbucks from closing 77 #Teavana locations in malls operated by Simon‚Ä¶",FALSE,0,NA,2017-12-17 05:32:01,FALSE,NA,"942266107175501824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeaLula",3,TRUE,FALSE,NA,NA
"43","I'm at @Starbucks Corniche in Jeddah, Makkah https://t.co/CqGgcZQvQL",FALSE,0,NA,2017-12-17 05:31:21,FALSE,NA,"942265942775607297",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Ghalavx",0,FALSE,FALSE,"39.10918162","21.57690538"
"44","Discover the taste sensation from @Starbucks¬Æ coffee and @Lindt chocolate that will bring out the best in your holi‚Ä¶ https://t.co/Uk6YWA9MOC",FALSE,0,NA,2017-12-17 05:31:17,TRUE,NA,"942265923494338560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fullapnv2",0,FALSE,FALSE,NA,NA
"45","Triple chocolate muffin with cafe latte.. #nusaena #coffee #starbucks @ Graha Pos Indonesia -‚Ä¶ https://t.co/ahbaZOaF9d",FALSE,0,NA,2017-12-17 05:31:09,FALSE,NA,"942265890745151488",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KakaShanee",0,FALSE,FALSE,"107.61739176","-6.90690153"
"46","RT @Soopmi_Korea: [!] Starbaeks drops yet another promotional teaser for their new menu item. ‚ÄúCosmic Latte‚Äù @weareoneEXO @Starbucks #EXO #‚Ä¶",FALSE,0,NA,2017-12-17 05:30:51,FALSE,NA,"942265813834149889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Whateverbbh",101,TRUE,FALSE,NA,NA
"47","coffee break // @Starbucks Ì†ΩÌ≤ö https://t.co/rFYudJ071b",FALSE,0,NA,2017-12-17 05:30:35,FALSE,NA,"942265748415594497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheHappyFatKid",0,FALSE,FALSE,NA,NA
"48","@movearoundbro @Starbucks OOOO GIRL WHAT HAPPENED",FALSE,0,"movearoundbro",2017-12-17 05:30:24,FALSE,"942258109971599360","942265702253244416","408777286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoadKillRachel",0,FALSE,FALSE,NA,NA
"49","Find the perfect holiday pair for everyone on your gift list with @Starbucks and @Lindt! https://t.co/ALFp1IBDJG",FALSE,0,NA,2017-12-17 05:29:51,FALSE,NA,"942265564654796802",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fullapnv2",0,FALSE,FALSE,NA,NA
"50","https://t.co/JcMx8HVH16 &lt;--------700,000 #GOP #Republicans in #Alabama decided to take the day off and #Go to‚Ä¶ https://t.co/77aeI9IUcx",FALSE,1,NA,2017-12-17 05:29:16,TRUE,NA,"942265416469983232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShtPaperBrand",0,FALSE,FALSE,NA,NA
"51","I need this now. (at @Starbucks Coffee in Cebu City, Cebu w/ @xugarquipanes @vhiecaval @iamnorieljohn @unlucky911)‚Ä¶ https://t.co/xWXEc0W6JR",FALSE,0,NA,2017-12-17 05:29:10,TRUE,NA,"942265389911805952",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Unscathed69",0,FALSE,FALSE,"123.90564322","10.33012931"
"52","@Sheikpeare_34 Thank God I don't drink @Starbucks Ì†ΩÌ∏ê",FALSE,0,"Sheikpeare_34",2017-12-17 05:26:38,FALSE,"942262881759956992","942264753879113728","3006185079","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","NrIsodera",0,FALSE,FALSE,NA,NA
"53","RT @KylieDevyn: .@Starbucks needs to get more vegan/vegetarian food options cause they messed up getting rid of the avocado spread for bage‚Ä¶",FALSE,0,NA,2017-12-17 05:25:36,FALSE,NA,"942264495690350592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adrianmtz291",19,TRUE,FALSE,NA,NA
"54","#bike ride #starbucks #healthylifestyle  this lovely day has not come to you... but yu drove towards it.. Love is in the air @KhanEijaz",FALSE,1,NA,2017-12-17 05:24:55,FALSE,NA,"942264321291182080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mmsowmya",0,FALSE,FALSE,NA,NA
"55","Not so basic bitches being so basic.

But let‚Äôs be real....

Who doesn‚Äôt love them some @Starbucks ?! https://t.co/77C2LKThTb",FALSE,0,NA,2017-12-17 05:24:27,FALSE,NA,"942264205310382080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danaletsbereal",0,FALSE,FALSE,NA,NA
"56","@generalelectric @FBI @realDonaldTrump @POTUS @CPDelhi @JohnFlannery_GE @DelhiPolice @HMOIndia @gurgaonpolice‚Ä¶ https://t.co/DNOyDDbZ90",FALSE,0,"SeemaSapraLaw",2017-12-17 05:24:06,TRUE,"942263582896537600","942264115451510785","566059206","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeemaSapraLaw",0,FALSE,FALSE,NA,NA
"57","@generalelectric @FBI @realDonaldTrump @POTUS @CPDelhi @JohnFlannery_GE @DelhiPolice @HMOIndia @gurgaonpolice‚Ä¶ https://t.co/Wzy540NAtk",FALSE,0,"SeemaSapraLaw",2017-12-17 05:23:26,TRUE,"942263582896537600","942263946861355008","566059206","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeemaSapraLaw",0,FALSE,FALSE,NA,NA
"58","If get a coffee in store, ask for it in a mug. (You'll have to watch, because for most staff, habitual grab is disp‚Ä¶ https://t.co/xIrXmSwRUI",FALSE,0,NA,2017-12-17 05:22:42,TRUE,NA,"942263765613121536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HaluzaDeLay",0,FALSE,FALSE,NA,NA
"59","@NannyMcCairn @robes11 @MikeHudema @Starbucks I bet a lot of these durable cups don‚Äôt get used enough to pay off their carbon debt",FALSE,0,"NannyMcCairn",2017-12-17 05:22:28,FALSE,"942090095510790144","942263705680592896","458752492","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","doug__h",0,FALSE,FALSE,NA,NA
"60","RT @Starbucks: @disney_magic15 Nice! We're happy you love them and hope you'll get to grow your Starbucks mug collection even more.",FALSE,0,NA,2017-12-17 05:22:04,FALSE,NA,"942263606665650178",NA,"<a href=""http://www.google.com"" rel=""nofollow"">iriabukiApplicationABC1</a>","iriabuki",2,TRUE,FALSE,NA,NA
"61","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my‚Ä¶",FALSE,0,NA,2017-12-17 05:21:56,FALSE,NA,"942263569978155009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kaityn110",2934,TRUE,FALSE,NA,NA
"62","RT @nickjonas: In Tampa for #JingleBall tonight &amp; I think I‚Äôll stop by the @Starbucks at Westshore and Kennedy with my friends @Ember_tech‚Ä¶",FALSE,0,NA,2017-12-17 05:21:09,FALSE,NA,"942263376016805889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nickxdnce",392,TRUE,FALSE,NA,NA
"63","Pre-Breakfast drink. #starbucks @ Phuket, Thailand https://t.co/Jdw4Nq3TV0",FALSE,0,NA,2017-12-17 05:20:57,FALSE,NA,"942263325475397632",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CobusBenade",0,FALSE,FALSE,NA,NA
"64","@zslade929 @Starbucks @jimmy_kantor I will pray for the cause",FALSE,1,"zslade929",2017-12-17 05:20:40,FALSE,"942258581977686016","942263252532199424","1600873759","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","james_m1021",0,FALSE,FALSE,NA,NA
"65","RT @nickjonas: In Tampa for #JingleBall tonight &amp; I think I‚Äôll stop by the @Starbucks at Westshore and Kennedy with my friends @Ember_tech‚Ä¶",FALSE,0,NA,2017-12-17 05:20:35,FALSE,NA,"942263233200652289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s4llys",392,TRUE,FALSE,NA,NA
"66","RT @Starbucks: @blobyblo Your daughter is a superhero too - PUNder woman!",FALSE,0,NA,2017-12-17 05:19:59,FALSE,NA,"942263081576443904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Milkjm01",1019,TRUE,FALSE,NA,NA
"67","#VoterFraud #Alabama https://t.co/DLehIJFNs8 Clear and #obvious they Flipped whole #Counties there #Blue‚Ä¶ https://t.co/qXHCG5AvVD",FALSE,0,NA,2017-12-17 05:19:48,TRUE,NA,"942263035162370048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GreenhousEfect",0,FALSE,FALSE,NA,NA
"68","RT @justcatchmedemi: BrennaDemands: After an emotional vigil for #SandyHook last night, ran into @ddlovato in Chicago at @Starbucks! She sa‚Ä¶",FALSE,0,NA,2017-12-17 05:19:28,FALSE,NA,"942262952723406849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thequeentaylord",56,TRUE,FALSE,NA,NA
"69","RT @nickjonas: In Tampa for #JingleBall tonight &amp; I think I‚Äôll stop by the @Starbucks at Westshore and Kennedy with my friends @Ember_tech‚Ä¶",FALSE,0,NA,2017-12-17 05:18:28,FALSE,NA,"942262700704436224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","styIesbroadway",392,TRUE,FALSE,NA,NA
"70","RT @legracen: @Starbucks @TEAVANA :First off. How did they get my phone number? I know @Twitter 's privavcy policy states they can share in‚Ä¶",FALSE,0,NA,2017-12-17 05:18:22,FALSE,NA,"942262675593146368",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","Mementh",1,TRUE,FALSE,NA,NA
"71","RT @legracen: So I just got contacted by someone claiming to be a @Starbucks media manager who while they thought i was on hold made some v‚Ä¶",FALSE,0,NA,2017-12-17 05:18:20,FALSE,NA,"942262665208127488",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","Mementh",1,TRUE,FALSE,NA,NA
"72","RT @nickjonas: In Tampa for #JingleBall tonight &amp; I think I‚Äôll stop by the @Starbucks at Westshore and Kennedy with my friends @Ember_tech‚Ä¶",FALSE,0,NA,2017-12-17 05:17:52,FALSE,NA,"942262549952819200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KevinPootrick",392,TRUE,FALSE,NA,NA
"73","RT @Simjonasbooks: @nickjonas @Starbucks @Ember_Tech Wish was their but still found you in Toronto #jumanji https://t.co/zSvFs4eF6P",FALSE,0,NA,2017-12-17 05:17:11,FALSE,NA,"942262377684324353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NJHLove93",1,TRUE,FALSE,NA,NA
"74","#plasticpollution @Starbucks STOP https://t.co/9QSshJFx3D",FALSE,0,NA,2017-12-17 05:16:23,FALSE,NA,"942262174482862080",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dkfoshee",0,FALSE,FALSE,NA,NA
"75","RT @VjBettina: #GiveGood¬† retweet for a chance to win Starbucks for life. #starbucks #starbucksSNOB",FALSE,0,NA,2017-12-17 05:16:16,FALSE,NA,"942262146213253120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"76","RT @nickjonas: In Tampa for #JingleBall tonight &amp; I think I‚Äôll stop by the @Starbucks at Westshore and Kennedy with my friends @Ember_tech‚Ä¶",FALSE,0,NA,2017-12-17 05:14:24,FALSE,NA,"942261673833922560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Jazzmindc18",392,TRUE,FALSE,NA,NA
"77","@Starbucks how does the best and biggest coffee company still not figure out how to make a lid with an air vent tha‚Ä¶ https://t.co/hWen0eWBzd",FALSE,0,"Starbucks",2017-12-17 05:13:54,TRUE,NA,"942261549426757632","30973","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dan56281512",0,FALSE,FALSE,NA,NA
"78","RT @tbbycat27: @Starbucks , pay it forward,#GiveGood",FALSE,0,NA,2017-12-17 05:13:07,FALSE,NA,"942261351795298304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
