"","lon","lat"
"1043",-119.4179324,36.778261
"1044",-118.2436849,34.0522342
"1045",-84.1916069,39.7589478
"1046",-68.3110283,44.8624718
"1047",-86.7816016,36.1626638
"1048",NA,NA
"1049",-104.990251,39.7392358
"1050",-79.1999949,44.0383744
"1051",NA,NA
"1052",-79.7839262,35.4398606
"1053",-71.3824374,42.4072107
"1054",-89.2249134,37.7090577
"1055",-86.158068,39.768403
"1056",-74.0059728,40.7127753
"1057",-149.9002778,61.2180556
"1058",-118.451357,34.1489719
"1059",-119.4179324,36.778261
"1060",-81.5157535,27.6648274
"1061",-95.712891,37.09024
"1062",-112.2989898,40.5321284
"1063",-122.3320708,47.6062095
"1064",-118.2436849,34.0522342
"1065",-74.0068339,40.7314316
"1066",48.0605108,29.21224
"1067",-119.4179324,36.778261
"1068",18.643501,60.128161
"1069",-105.7820674,39.5500507
"1070",NA,NA
"1071",-81.1637245,33.836081
"1072",-109.7245785,40.9879345
"1073",-105.0009318,39.6388409
"1074",-79.9142319,40.4299515
"1075",NA,NA
"1076",-89.3985283,40.6331249
"1077",-3.983908,55.698739
"1078",-122.3320708,47.6062095
"1079",NA,NA
"1080",-83.3763218,42.4644795
"1081",-122.7010984,38.3396367
"1082",-106.6055534,35.0853336
"1083",NA,NA
"1084",13.6883765,11.5218308
"1085",-78.183406,-1.831239
"1086",55.2707828,25.2048493
"1087",-84.3879824,33.7489954
"1088",NA,NA
"1089",47.9960743,29.2780625
"1090",NA,NA
"1091",NA,NA
"1092",-0.39032,51.656489
"1093",NA,NA
"1094",-86.0479151,35.4698278
"1095",NA,NA
"1096",46.6752957,24.7135517
"1097",-127.6476205,53.7266683
"1098",-77.0368707,38.9071923
"1099",NA,NA
"1100",NA,NA
"1101",NA,NA
"1102",NA,NA
"1103",-47.2147082,-22.8533412
"1104",-74.4056612,40.0583238
"1105",-118.873716,34.27797
"1106",-97.3241433,27.7127448
"1107",-96.7969879,32.7766642
"1108",-74.0059728,40.7127753
"1109",-112.0740373,33.4483771
"1110",-81.5157535,27.6648274
"1111",110.402376,-7.7325213
"1112",-106.346771,56.130366
"1113",-76.6121893,39.2903848
"1114",-122.2711137,37.8043637
"1115",NA,NA
"1116",NA,NA
"1117",-118.3468303,34.1553065
"1118",NA,NA
"1119",-89.4012302,43.0730517
"1120",-111.0937311,39.3209801
"1121",-122.3320708,47.6062095
"1122",-80.1917902,25.7616798
"1123",106.6296638,10.8230989
"1124",NA,NA
"1125",-3.188267,55.953252
"1126",-121.4943996,38.5815719
"1127",-0.863615,41.6445987
"1128",-94.6858998,46.729553
"1129",-81.7728543,28.5494447
"1130",-74.0059728,40.7127753
"1131",-88.9770889,40.1410352
"1132",-84.3879824,33.7489954
"1133",-76.3036051,36.860402
"1134",-85.6023643,44.3148443
"1135",-2.0362763,52.0140683
"1136",-95.712891,37.09024
"1137",-83.357567,33.9519347
"1138",-82.907123,40.4172871
"1139",-96.7969879,32.7766642
"1140",-119.6981901,34.4208305
"1141",2.170169,41.3776096
"1142",NA,NA
"1143",-89.3985283,40.6331249
"1144",-1.6777926,48.117266
"1145",-87.6800486,41.6572562
"1146",NA,NA
"1147",-82.5514869,35.5950581
"1148",-49.518067,-26.2499033
"1149",-96.7969879,32.7766642
"1150",NA,NA
"1151",NA,NA
"1152",-119.4179324,36.778261
"1153",47.481766,29.31166
"1154",NA,NA
"1155",-96.7969879,32.7766642
"1156",NA,NA
"1157",NA,NA
"1158",-0.1277583,51.5073509
"1159",139.6380256,35.4437078
"1160",NA,NA
"1161",18.49041,-22.95764
"1162",-75.015152,-9.189967
"1163",NA,NA
"1164",NA,NA
"1165",-35.7089492,-9.6498487
"1166",-86.158068,39.768403
"1167",NA,NA
"1168",-122.3320708,47.6062095
"1169",NA,NA
"1170",-96.7969879,32.7766642
"1171",-117.1610838,32.715738
"1172",-74.1502007,40.5795317
"1173",-81.3792365,28.5383355
"1174",NA,NA
"1175",NA,NA
"1176",NA,NA
"1177",26.1025384,44.4267674
"1178",NA,NA
"1179",NA,NA
"1180",NA,NA
"1181",NA,NA
"1182",47.481766,29.31166
"1183",13.404954,52.5200066
"1184",39.2375507,21.2854067
"1185",-81.5157535,27.6648274
"1186",NA,NA
"1187",-120.7401385,47.7510741
"1188",-71.0588801,42.3600825
"1189",-81.655651,30.3321838
"1190",NA,NA
"1191",-81.5386842,28.3936186
"1192",NA,NA
"1193",NA,NA
"1194",-90.5787476,41.5094771
"1195",-95.3698028,29.7604267
"1196",-71.0588801,42.3600825
"1197",-95.5194059,29.7366242
"1198",-80.1917902,25.7616798
"1199",NA,NA
"1200",-117.8265049,33.6845673
"1201",-122.0575434,37.387474
"1202",-0.1277583,51.5073509
"1203",NA,NA
"1204",-80.4549026,38.5976262
"1205",NA,NA
"1206",NA,NA
"1207",-64.1887761,-31.4200833
"1208",NA,NA
"1209",NA,NA
"1210",-85.7584557,38.2526647
"1211",-115.1398296,36.1699412
"1212",-82.7982634,43.130026
"1213",-86.7816016,36.1626638
"1214",-0.1277583,51.5073509
"1215",55.2369909,25.147178
"1216",-118.4911912,34.0194543
"1217",-118.2436849,34.0522342
"1218",NA,NA
"1219",-97.7430608,30.267153
"1220",-96.6988856,33.0198431
"1221",NA,NA
"1222",-81.3465982,28.687536
"1223",-119.4179324,36.778261
"1224",NA,NA
"1225",51.5319291,25.331458
"1226",NA,NA
"1227",-90.0715323,29.9510658
"1228",6.129583,49.815273
"1229",-95.712891,37.09024
"1230",-119.4179324,36.778261
"1231",100.992541,15.870032
"1232",-116.3915131,43.6121087
"1233",-74.4056612,40.0583238
"1234",35.9324027,31.942388
"1235",NA,NA
"1236",-121.611005,36.7001616
"1237",-88.0895061,41.6475306
"1238",NA,NA
"1239",-84.3879824,33.7489954
"1240",NA,NA
"1241",-86.7816016,36.1626638
"1242",-94.6858998,46.729553
"1243",-112.1273305,36.0582567
"1244",NA,NA
"1245",-86.7816016,36.1626638
"1246",33.0226174,34.7071301
"1247",31.0218404,-29.8586804
"1248",-87.6297982,41.8781136
"1249",-74.0059728,40.7127753
"1250",-95.712891,37.09024
"1251",NA,NA
"1252",-95.712891,37.09024
"1253",NA,NA
"1254",-1.1743197,52.3555177
"1255",NA,NA
"1256",-74.4056612,40.0583238
"1257",48.0729113,29.2146014
"1258",-122.3320708,47.6062095
"1259",-119.4179324,36.778261
"1260",-82.7073573,34.8834489
"1261",-84.5200332,32.3236754
"1262",18.49041,-22.95764
"1263",-85.6023643,44.3148443
"1264",-120.9006613,37.6484078
"1265",NA,NA
"1266",-80.8459127,35.2396686
"1267",-73.98572,40.739496
"1268",NA,NA
"1269",121.0244452,14.554729
"1270",2.3522219,48.856614
"1271",NA,NA
"1272",-96.7969879,32.7766642
"1273",NA,NA
"1274",-6.2603097,53.3498053
"1275",NA,NA
"1276",-106.346771,56.130366
"1277",-99.9018131,31.9685988
"1278",NA,NA
"1279",NA,NA
"1280",-87.9020186,42.3702996
"1281",NA,NA
"1282",-86.158068,39.768403
"1283",NA,NA
"1284",19.145136,51.919438
"1285",NA,NA
"1286",-96.5685071,33.2822723
"1287",47.9774052,29.375859
"1288",-111.8910474,40.7607793
"1289",103.846656,46.862496
"1290",-97.4780954,35.6528323
"1291",-3.435973,55.378051
"1292",NA,NA
"1293",45.079162,23.885942
"1294",47.481766,29.31166
"1295",-71.0095602,42.3656132
"1296",-95.3545399,29.7577058
"1297",NA,NA
"1298",-96.80111,33.2362278
"1299",NA,NA
"1300",-122.2676923,47.2140369
"1301",-119.4179324,36.778261
"1302",-116.419389,34.9592083
"1303",-122.2711137,37.8043637
"1304",-118.2436849,34.0522342
"1305",-122.9888319,38.5779555
"1306",-118.2436849,34.0522342
"1307",10.451526,51.165691
"1308",NA,NA
"1309",-104.990251,39.7392358
"1310",NA,NA
"1311",-74.0059728,40.7127753
"1312",101.975766,4.210484
"1313",-122.3320708,47.6062095
"1314",NA,NA
"1315",-123.8264512,46.5180824
"1316",-119.4179324,36.778261
"1317",-97.1705678,32.8234621
"1318",-117.8695744,33.7467409
"1319",NA,NA
"1320",-74.0059728,40.7127753
"1321",NA,NA
"1322",NA,NA
"1323",NA,NA
"1324",-115.1398296,36.1699412
"1325",18.49041,-22.95764
"1326",NA,NA
"1327",-71.0588801,42.3600825
"1328",-0.1277583,51.5073509
"1329",-0.372882,50.81787
"1330",116.0734568,5.980408
"1331",-96.6988856,33.0198431
"1332",-74.4957076,39.4284503
"1333",-74.0059728,40.7127753
"1334",-77.0287949,38.8983313
"1335",-80.9530353,46.522099
"1336",-96.6988856,33.0198431
"1337",NA,NA
"1338",NA,NA
"1339",-117.9608978,34.0852868
"1340",-84.3879824,33.7489954
"1341",-90.230759,15.783471
"1342",-87.6297982,41.8781136
"1343",47.7588245,29.3481663
"1344",-81.7948103,26.1420358
"1345",-122.2913078,37.8271784
"1346",-118.781482,34.2694474
"1347",-118.2436849,34.0522342
"1348",-121.805789,38.0049214
"1349",NA,NA
"1350",-96.7969879,32.7766642
"1351",-95.712891,37.09024
"1352",NA,NA
"1353",72.8776559,19.0759837
"1354",-81.3792365,28.5383355
"1355",NA,NA
"1356",-77.0372351,38.9065291
"1357",-86.7816016,36.1626638
"1358",NA,NA
"1359",-87.6297982,41.8781136
"1360",-71.0588801,42.3600825
"1361",-118.3964665,34.0211224
"1362",-74.0059728,40.7127753
"1363",-80.2192225,35.4431965
"1364",-117.9544069,33.7090212
"1365",NA,NA
"1366",NA,NA
"1367",-84.2700179,37.8393332
"1368",NA,NA
"1369",NA,NA
"1370",-86.8598479,37.945776
"1371",-2.5211152,53.0678756
"1372",-87.6297982,41.8781136
"1373",-77.0368707,38.9071923
"1374",NA,NA
"1375",77.1024902,28.7040592
"1376",-118.2436849,34.0522342
"1377",NA,NA
"1378",-120.7401385,47.7510741
"1379",-118.2548126,34.0431514
"1380",NA,NA
"1381",47.9774052,29.375859
"1382",-122.4194155,37.7749295
"1383",-122.2913078,37.8271784
"1384",-86.7816016,36.1626638
"1385",-96.6988856,33.0198431
"1386",-95.0254839,29.5641184
"1387",18.49041,-22.95764
"1388",101.686855,3.139003
"1389",-87.6297982,41.8781136
"1390",46.6752957,24.7135517
"1391",-92.4453161,42.5348993
"1392",-90.1994042,38.6270025
"1393",-118.3964665,34.0211224
"1394",-79.0192997,35.7595731
"1395",-87.6297982,41.8781136
"1396",-87.6297982,41.8781136
"1397",-95.712891,37.09024
"1398",-99.9018131,31.9685988
"1399",-70.8226541,43.9653889
"1400",46.6752957,24.7135517
"1401",48.1026841,29.1687526
"1402",-118.2436849,34.0522342
"1403",-101.8551665,33.5778631
"1404",5.4697225,51.441642
"1405",-81.5157535,27.6648274
"1406",NA,NA
"1407",NA,NA
"1408",-118.2436849,34.0522342
"1409",-111.9765182,33.3065945
"1410",-73.8648268,40.8447819
"1411",-0.1277583,51.5073509
"1412",130.9237367,33.3128996
"1413",-87.6230967,41.8190937
"1414",-123.107579,49.282546
"1415",-105.8172316,39.9449868
"1416",-96.6988856,33.0198431
"1417",-73.790959,42.2528649
"1418",NA,NA
"1419",-85.323214,51.253775
"1420",47.481766,29.31166
"1421",NA,NA
"1422",NA,NA
"1423",-104.990251,39.7392358
"1424",-120.7401385,47.7510741
"1425",-79.9358202,37.294888
"1426",-2.7553268,52.7073029
"1427",-81.1637245,33.836081
"1428",-81.9506735,29.6372606
"1429",-95.712891,37.09024
"1430",-71.8022934,42.2625932
"1431",-99.9018131,31.9685988
"1432",-115.1398296,36.1699412
"1433",-93.2394493,44.9393945
"1434",-83.1186321,42.4314599
"1435",-80.8600736,35.4868032
"1436",47.481766,29.31166
"1437",NA,NA
"1438",-95.3698028,29.7604267
"1439",47.481766,29.31166
"1440",-118.1937395,33.7700504
"1441",NA,NA
"1442",-71.3824374,42.4072107
"1443",-118.2436849,34.0522342
"1444",NA,NA
"1445",NA,NA
"1446",-0.1277583,51.5073509
"1447",-122.0146841,37.0510595
"1448",-99.9018131,31.9685988
"1449",NA,NA
"1450",NA,NA
"1451",NA,NA
"1452",-116.5452921,33.8302961
"1453",-103.3496092,20.6596988
"1454",NA,NA
"1455",-0.1277583,51.5073509
"1456",-71.3161718,42.6334247
"1457",-114.0708459,51.0486151
"1458",-1.470085,53.381129
"1459",28.9783589,41.0082376
"1460",39.2375507,21.2854067
"1461",-77.0368707,38.9071923
"1462",-114.9817213,36.0395247
"1463",-74.5004796,40.6342489
"1464",-90.1994042,38.6270025
"1465",-123.1207375,49.2827291
"1466",47.481766,29.31166
"1467",114.109497,22.396428
"1468",47.481766,29.31166
"1469",NA,NA
"1470",-122.4194155,37.7749295
"1471",NA,NA
"1472",-87.893057,43.390376
"1473",-122.5504041,47.2356536
"1474",-74.5402506,40.2677539
"1475",-88.7878678,43.7844397
"1476",-1.0280609,52.091477
"1477",-82.445154,38.4192496
"1478",NA,NA
"1479",-97.1080656,32.735687
"1480",-120.1451812,39.1677134
"1481",-98.4170523,29.5170728
"1482",-51.92528,-14.235004
"1483",-75.6958018,45.4278551
"1484",12.4963655,41.9027835
"1485",NA,NA
"1486",-69.7392715,44.4468933
"1487",-96.6988856,33.0198431
"1488",-95.3698028,29.7604267
"1489",NA,NA
"1490",NA,NA
"1491",-121.2907796,37.9577016
"1492",-79.0192997,35.7595731
"1493",NA,NA
"1494",138.252924,36.204824
"1495",-74.0059728,40.7127753
"1496",-73.8648268,40.8447819
"1497",NA,NA
"1498",-95.712891,37.09024
"1499",NA,NA
"1500",NA,NA
"1501",-118.3286614,34.0928092
"1502",-120.1799758,41.5296887
"1503",NA,NA
"1504",NA,NA
"1505",-3.435973,55.378051
"1506",-95.8389677,36.155213
"1507",-77.0368707,38.9071923
"1508",-77.0368707,38.9071923
"1509",-82.9000751,32.1656221
"1510",-81.6943605,41.49932
"1511",-101.8312969,35.2219971
"1512",47.9638849,29.3251956
"1513",NA,NA
"1514",-77.3570028,38.9586307
"1515",NA,NA
"1516",-83.555212,41.6639383
"1517",32.720961,39.9662885
"1518",NA,NA
"1519",-118.1137535,34.0165053
"1520",-77.0368707,38.9071923
"1521",-75.1652215,39.9525839
"1522",-118.2436849,34.0522342
"1523",-76.6412712,39.0457549
"1524",NA,NA
"1525",-87.6297982,41.8781136
"1526",35.243322,38.963745
"1527",-74.0059728,40.7127753
"1528",-95.3698028,29.7604267
"1529",-76.4627383,39.0209445
"1530",-0.1277583,51.5073509
"1531",-87.6297982,41.8781136
"1532",-116.419389,38.8026097
"1533",-87.6583642,41.9435601
"1534",-85.7584557,38.2526647
"1535",19.145136,51.919438
"1536",-93.2650108,44.977753
"1537",NA,NA
"1538",-122.4194155,37.7749295
"1539",-81.3792365,28.5383355
"1540",49.998236,26.5764917
"1541",-73.9441579,40.6781784
"1542",NA,NA
"1543",NA,NA
"1544",NA,NA
"1545",NA,NA
"1546",-73.8183804,42.844668
"1547",-85.4836557,43.6980782
"1548",-91.1403196,30.4582829
"1549",47.9045093,29.2404657
"1550",-58.443832,-23.442503
"1551",NA,NA
"1552",-122.3126222,47.3223221
"1553",NA,NA
"1554",-122.4194155,37.7749295
"1555",-116.5765035,53.9332706
"1556",-2.9915726,53.4083714
"1557",-94.6858998,46.729553
"1558",NA,NA
"1559",-122.6764815,45.5230622
"1560",10.5265058,56.3163678
"1561",-93.7624442,41.4833235
"1562",-118.2436849,34.0522342
"1563",-122.9006951,47.0378741
"1564",NA,NA
"1565",-121.822098,36.6149217
"1566",-106.346771,56.130366
"1567",18.49041,-22.95764
"1568",-123.6161053,42.2793208
"1569",-122.4194155,37.7749295
"1570",-71.0588801,42.3600825
"1571",100.546488,13.7854165
"1572",-97.4254815,35.6718291
"1573",NA,NA
"1574",NA,NA
"1575",47.481766,29.31166
"1576",NA,NA
"1577",6.5665017,53.2193835
"1578",NA,NA
"1579",-80.1247667,26.2378597
"1580",-93.1257723,44.7394103
"1581",-113.4909267,53.544389
"1582",72.8776559,19.0759837
"1583",NA,NA
"1584",-84.2700179,37.8393332
"1585",-118.2436849,34.0522342
"1586",-82.395465,39.8452309
"1587",-97.3813511,31.3611019
"1588",-79.3831843,43.653226
"1589",-118.3960113,33.8648138
"1590",-95.712891,37.09024
"1591",NA,NA
"1592",-0.1277583,51.5073509
"1593",-87.6297982,41.8781136
"1594",113.921327,-0.789275
"1595",-85.6602058,30.1588129
"1596",-3.435973,55.378051
"1597",-98.4936282,29.4241219
"1598",-73.097568,40.7898451
"1599",-122.4194155,37.7749295
"1600",NA,NA
"1601",-95.0761636,41.3175381
"1602",NA,NA
"1603",-46.5648481,-23.6898429
"1604",NA,NA
"1605",-111.8910474,40.7607793
"1606",NA,NA
"1607",NA,NA
"1608",-3.435973,55.378051
"1609",NA,NA
"1610",NA,NA
"1611",-1.1743197,52.3555177
"1612",-122.0637425,48.015098
"1613",NA,NA
"1614",-92.1004852,46.7866719
"1615",-118.2436849,34.0522342
"1616",72.8776559,19.0759837
"1617",-122.2653887,38.5024689
"1618",NA,NA
"1619",NA,NA
"1620",-46.6333094,-23.5505199
"1621",NA,NA
"1622",-118.4164652,33.9191799
"1623",-96.7969879,32.7766642
"1624",NA,NA
"1625",NA,NA
"1626",NA,NA
"1627",-119.2290316,34.274646
"1628",-111.8484745,40.3879028
"1629",-120.7401385,47.7510741
"1630",NA,NA
"1631",NA,NA
"1632",-122.327594,47.544111
"1633",-119.4179324,36.778261
"1634",-74.4056612,40.0583238
"1635",NA,NA
"1636",NA,NA
"1637",NA,NA
"1638",-74.0451405,40.8412111
"1639",-118.2436849,34.0522342
"1640",NA,NA
"1641",NA,NA
"1642",NA,NA
"1643",-118.2436849,34.0522342
"1644",NA,NA
"1645",-95.3698028,29.7604267
"1646",-122.0575434,37.387474
"1647",-74.7909125,40.2599864
"1648",NA,NA
"1649",-122.272747,37.8715926
"1650",-96.6988856,33.0198431
"1651",NA,NA
"1652",-74.4056612,40.0583238
"1653",-118.3617443,34.0900091
"1654",-95.712891,37.09024
"1655",NA,NA
"1656",NA,NA
"1657",NA,NA
"1658",NA,NA
"1659",-122.3126222,47.3223221
"1660",NA,NA
"1661",123.883446,10.3244277
"1662",NA,NA
"1663",-96.6988856,33.0198431
"1664",-86.80249,33.5206608
"1665",NA,NA
"1666",139.7112844,35.6986926
"1667",47.481766,29.31166
"1668",NA,NA
"1669",NA,NA
"1670",NA,NA
"1671",23.3218675,42.6977082
"1672",NA,NA
"1673",-87.6961374,39.611146
"1674",18.49041,-22.95764
"1675",NA,NA
"1676",-74.0059728,40.7127753
"1677",NA,NA
"1678",NA,NA
"1679",-79.9958864,40.4406248
"1680",-97.330053,37.6871761
"1681",NA,NA
"1682",-120.8958242,38.8375215
"1683",-98.4170523,29.5170728
"1684",-90.1994042,38.6270025
"1685",-98.4170523,29.5170728
"1686",-74.0059728,40.7127753
"1687",-58.3815591,-34.6036844
"1688",-87.6297982,41.8781136
"1689",-87.6297982,41.8781136
"1690",NA,NA
"1691",-118.2436849,34.0522342
"1692",NA,NA
"1693",-84.3879824,33.7489954
"1694",46.6752957,24.7135517
"1695",-95.712891,37.09024
"1696",-112.0740373,33.4483771
"1697",NA,NA
"1698",-122.3320708,47.6062095
"1699",NA,NA
"1700",-95.712891,37.09024
"1701",NA,NA
"1702",-113.4909267,53.544389
"1703",-117.1623501,32.7670907
"1704",-80.1300455,25.790654
"1705",-74.0059728,40.7127753
"1706",-87.6937729,41.8981459
"1707",NA,NA
"1708",-95.712891,37.09024
"1709",-73.7948516,40.7282239
"1710",NA,NA
"1711",-74.0059728,40.7127753
"1712",-120.7401385,47.7510741
"1713",-97.396381,27.8005828
"1714",NA,NA
"1715",NA,NA
"1716",-74.4056612,40.0583238
"1717",-81.655651,30.3321838
"1718",30.8958242,-28.5305539
"1719",NA,NA
"1720",-77.042754,-12.0463731
"1721",-73.9884614,40.7568984
"1722",24.603189,56.879635
"1723",-81.398669,30.276552
"1724",-80.8428504,35.410694
"1725",-83.9207392,35.9606384
"1726",-115.1398296,36.1699412
"1727",-0.1277583,51.5073509
"1728",NA,NA
"1729",-82.9290696,40.1261743
"1730",-74.4056612,40.0583238
"1731",-79.5115433,36.0982762
"1732",-86.158068,39.768403
"1733",NA,NA
"1734",-75.163389,39.9629406
"1735",-77.8600012,40.7933949
"1736",NA,NA
"1737",NA,NA
"1738",-74.0059728,40.7127753
"1739",NA,NA
"1740",NA,NA
"1741",NA,NA
"1742",NA,NA
"1743",NA,NA
"1744",NA,NA
"1745",-106.9378207,39.2130418
"1746",NA,NA
"1747",NA,NA
"1748",27.142826,38.423734
"1749",-116.419389,34.9592083
"1750",NA,NA
"1751",NA,NA
"1752",-94.5785667,39.0997265
"1753",-95.712891,37.09024
"1754",NA,NA
"1755",-8.224454,39.399872
"1756",-74.0059728,40.7127753
"1757",NA,NA
"1758",-79.6876659,43.467517
"1759",NA,NA
"1760",NA,NA
"1761",-122.293165,47.845864
"1762",-119.9172672,46.6792986
"1763",-119.4179324,36.778261
"1764",-71.2923877,42.296797
"1765",-87.9301134,42.9308255
