"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"535","RT @melindah89: Let your barista know you appreciate them. After all its their attention to care that makes you keep going back Ì†ΩÌ∏Å#givegood",FALSE,0,NA,2017-12-16 20:38:58,FALSE,NA,"942131960885010432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"536","RT @mariap0117: No act of kindness no matter how small, is ever wasted #GiveGood",FALSE,0,NA,2017-12-16 20:38:36,FALSE,NA,"942131870522855424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliasesinNYC",100,TRUE,FALSE,NA,NA
"537","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-16 20:38:30,FALSE,NA,"942131844262383616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliasesinNYC",1359,TRUE,FALSE,NA,NA
"538","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",FALSE,0,NA,2017-12-16 20:38:19,FALSE,NA,"942131800134111233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clintATL",330,TRUE,FALSE,NA,NA
"539","#givegood Pay it Forward today.",FALSE,1,NA,2017-12-16 20:36:42,FALSE,NA,"942131390807654401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kas_41",0,FALSE,FALSE,NA,NA
"540","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",FALSE,0,NA,2017-12-16 20:36:23,FALSE,NA,"942131314089742336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarah_bustami",663,TRUE,FALSE,NA,NA
"541","Remember that it's better to give than receive no matter what time of the year it is #givegood",FALSE,1,NA,2017-12-16 20:34:55,FALSE,NA,"942130942923165696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","musicsongbird73",0,FALSE,FALSE,NA,NA
"542","RT @Ember_Tech: Excited to spread holiday cheer in Tampa with @nickjonas at @starbucks. #embergives #givegood https://t.co/zDUuIf1URJ",FALSE,0,NA,2017-12-16 20:32:35,FALSE,NA,"942130355057946624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jbrosnews",3,TRUE,FALSE,NA,NA
"543","RT @sabaholic: #givegood the best way to spread holiday cheer is by giving someone a random surprise.",FALSE,0,NA,2017-12-16 20:32:21,FALSE,NA,"942130295800844288",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","johnwhanley",50,TRUE,FALSE,NA,NA
"544","Let your barista know you appreciate them. After all its their attention to care that makes you keep going back Ì†ΩÌ∏Å#givegood",FALSE,1,NA,2017-12-16 20:30:38,FALSE,NA,"942129863670018048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","melindah89",1,FALSE,FALSE,NA,NA
"545","You can get cheap socks and make a huge difference around you! #GiveGood https://t.co/I7RHEsyUH0",FALSE,1,NA,2017-12-16 20:30:34,FALSE,NA,"942129850315403264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amberlittle",0,FALSE,FALSE,NA,NA
"546","#givegood take the extra money in your card or change and use it for the next customer!",FALSE,1,NA,2017-12-16 20:29:06,FALSE,NA,"942129478389698561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickeymje",0,FALSE,FALSE,NA,NA
"547","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",FALSE,0,NA,2017-12-16 20:27:40,FALSE,NA,"942129116836433920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hsanders1011",663,TRUE,FALSE,NA,NA
"548","RT @Ember_Tech: Excited to spread holiday cheer in Tampa with @nickjonas at @starbucks. #embergives #givegood https://t.co/zDUuIf1URJ",FALSE,0,NA,2017-12-16 20:27:37,FALSE,NA,"942129105130045441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dklenhardt",3,TRUE,FALSE,NA,NA
"549","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-16 20:27:32,FALSE,NA,"942129085496594432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hsanders1011",1359,TRUE,FALSE,NA,NA
"550","RT @MsD422: #givegood¬† Spread cheer this holiday season by surprising someone with a‚Äùjust because‚Äù act of kindness.",FALSE,0,NA,2017-12-16 20:27:23,FALSE,NA,"942129049605992448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hsanders1011",291,TRUE,FALSE,NA,NA
"551","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-16 20:26:13,FALSE,NA,"942128754721214464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rylee2988",1359,TRUE,FALSE,NA,NA
"552","#givegood show someone appreciation today that you might normally overlook. Like a teacher or a co-worker.",FALSE,1,NA,2017-12-16 20:25:13,FALSE,NA,"942128501674700801",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","zoboxo",0,FALSE,FALSE,NA,NA
"553","#givegood picking up an unexpected  treat for a friend :)",FALSE,1,NA,2017-12-16 20:23:11,FALSE,NA,"942127989071937536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","little_ducky",0,FALSE,FALSE,NA,NA
"554","Send starbucks to stranger  #givegood",FALSE,0,NA,2017-12-16 20:22:23,FALSE,NA,"942127789695733761",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","larlorw",0,FALSE,FALSE,NA,NA
"555","#GiveGood... come to salmon creek Fred Meyers tomorrow from  8am to 6pm. Sky view girls teaming up with Salvation A‚Ä¶ https://t.co/WjDVPW4pFF",FALSE,1,NA,2017-12-16 20:22:16,TRUE,NA,"942127759073075200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ourtime77",0,FALSE,FALSE,NA,NA
"556","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-16 20:19:53,FALSE,NA,"942127158218100739",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shanice_symone",1359,TRUE,FALSE,NA,NA
"557","I love  #givegood",FALSE,0,NA,2017-12-16 20:19:36,FALSE,NA,"942127086759698432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NicholTran1",0,FALSE,FALSE,NA,NA
"558","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-16 20:18:53,FALSE,NA,"942126909474967553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Beltrans28",1359,TRUE,FALSE,NA,NA
"559","We launched our virtual exchange between a girls' high school in Cairo and one in Phoenix.  #givegood",FALSE,0,NA,2017-12-16 20:16:20,FALSE,NA,"942126266815193088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rillero",0,FALSE,FALSE,NA,NA
"560","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",FALSE,0,NA,2017-12-16 20:14:19,FALSE,NA,"942125758276706304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","erika_rowe",290,TRUE,FALSE,NA,NA
"561","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",FALSE,0,NA,2017-12-16 20:14:16,FALSE,NA,"942125744695730176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnytaAynn",290,TRUE,FALSE,NA,NA
"562","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",FALSE,0,NA,2017-12-16 20:14:15,FALSE,NA,"942125740908273665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skigirl22",290,TRUE,FALSE,NA,NA
"563","RT @AmberrBird: Loving Starbucks this holiday season! #givegood",FALSE,0,NA,2017-12-16 20:13:34,FALSE,NA,"942125569684189184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"564","RT @beach_babe14: Let‚Äôs all #givegood this year! https://t.co/ljf4aAxjJr",FALSE,0,NA,2017-12-16 20:13:26,FALSE,NA,"942125537631391744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"565","RT @Sbux_Dundee: Lets get cheering!! #CheerForGood @SpectrumDundee. Go on give us a retweet or a cheer yourself #givegood @StarbucksUK @nbr‚Ä¶",FALSE,0,NA,2017-12-16 20:12:40,FALSE,NA,"942125343368011777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alexis9894",121,TRUE,FALSE,NA,NA
"566","RT @CLEStarbucksWDN: Hi Partners! We have some amazing #community events coming up in 2018! Stay tuned for more details! #givegood @acpeci‚Ä¶",FALSE,0,NA,2017-12-16 20:11:43,FALSE,NA,"942125106423304192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acpeci",1,TRUE,FALSE,NA,NA
"567","Hi Partners! We have some amazing #community events coming up in 2018! Stay tuned for more details! #givegood‚Ä¶ https://t.co/bDn5CbPtrm",FALSE,4,NA,2017-12-16 20:10:33,TRUE,NA,"942124809474977792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CLEStarbucksWDN",1,FALSE,FALSE,NA,NA
"568","RT @klimek_e: #givegood and not just @Starbucks because Jesus gave us the BEST gift EVER! https://t.co/jOzp0YpoXu",FALSE,0,NA,2017-12-16 20:08:42,FALSE,NA,"942124344217542656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VeronicaUtton",79,TRUE,FALSE,NA,NA
"569","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",FALSE,0,NA,2017-12-16 20:08:32,FALSE,NA,"942124304719790080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VeronicaUtton",330,TRUE,FALSE,NA,NA
"570","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-16 20:08:00,FALSE,NA,"942124169612767232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VeronicaUtton",1359,TRUE,FALSE,NA,NA
"571","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",FALSE,0,NA,2017-12-16 20:07:56,FALSE,NA,"942124151455674368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VeronicaUtton",671,TRUE,FALSE,NA,NA
"572","RT @Ember_Tech: Excited to spread holiday cheer in Tampa with @nickjonas at @starbucks. #embergives #givegood https://t.co/zDUuIf1URJ",FALSE,0,NA,2017-12-16 20:07:45,FALSE,NA,"942124106589204480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cloudyjo7",3,TRUE,FALSE,NA,NA
"573","Acts of kindness can make a bigger difference than you can imagine #GiveGood",FALSE,2,NA,2017-12-16 20:05:40,FALSE,NA,"942123581378613248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrettyPrncess23",0,FALSE,FALSE,NA,NA
"574","#givegood this Christmas by being patient this holiday season",FALSE,2,NA,2017-12-16 20:05:04,FALSE,NA,"942123431528685569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Brittan78751291",0,FALSE,FALSE,NA,NA
"575","RT @FazeMagazine: You could #WIN a $20 @StarbucksCanada gift card! 'Tis the season to #GiveGood Share the #love with your BFF, teacher, you‚Ä¶",FALSE,0,NA,2017-12-16 20:03:41,FALSE,NA,"942123084303294465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PamelaNoakes",290,TRUE,FALSE,NA,NA
"576","Think about those who are cold when you're warm. #GiveGood",FALSE,1,NA,2017-12-16 20:03:10,FALSE,NA,"942122952090443778",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CHCJoski",0,FALSE,FALSE,NA,NA
"577","Love the feeling of paying for the person behind me at @Starbucks #GiveGood",FALSE,3,NA,2017-12-16 20:01:52,FALSE,NA,"942122624087289856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","steph_13_",0,FALSE,FALSE,NA,NA
"578","Let‚Äôs all #givegood this year! https://t.co/ljf4aAxjJr",FALSE,1,NA,2017-12-16 20:01:12,FALSE,NA,"942122459544866816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beach_babe14",1,FALSE,FALSE,NA,NA
"579","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-16 19:59:39,FALSE,NA,"942122068803489792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jacobl3wis",1359,TRUE,FALSE,NA,NA
"580","@TaraWhi19068159 Amazing! Way to go, Tara. #GiveGood",FALSE,0,"TaraWhi19068159",2017-12-16 19:58:43,FALSE,"942089290057732101","942121834274734080","939234162271236097","<a href=""http://www.lithium.com"" rel=""nofollow"">Lithium Tech</a>","Starbucks",0,FALSE,FALSE,NA,NA
"581","Loving Starbucks this holiday season! #givegood",FALSE,2,NA,2017-12-16 19:54:48,FALSE,NA,"942120846717530112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmberrBird",1,FALSE,FALSE,NA,NA
"582","You never know when a smile could change someone's day. Ì†ΩÌ∏ä #givegood",FALSE,1,NA,2017-12-16 19:54:23,FALSE,NA,"942120741482491904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","crzyfballfan",0,FALSE,FALSE,NA,NA
"583","RT @Catherine_Noel_: Did something unique for my #givegood¬† with @Starbucks . My team at work and I made this and several more and surprise‚Ä¶",FALSE,0,NA,2017-12-16 19:53:33,FALSE,NA,"942120534317457409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ckingsepp87",1,TRUE,FALSE,NA,NA
"584","RT @Starbucksnews: Wounded veterans, @davidvobora bring holiday cheer as part of @Starbucks #GiveGood squad https://t.co/k35rfEO027",FALSE,0,NA,2017-12-16 19:52:09,FALSE,NA,"942120179361812481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chayuquita",40,TRUE,FALSE,NA,NA
"585","i just want some free coffee #GiveGood",FALSE,1,NA,2017-12-16 19:52:06,FALSE,NA,"942120169408626689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sbuxmademedoit",0,FALSE,FALSE,NA,NA
"586","How come @Starbucks doesn‚Äôt send me a gift card? #givegood",FALSE,0,NA,2017-12-16 19:50:37,FALSE,NA,"942119793007591424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vickisv64",0,FALSE,FALSE,NA,NA
"587","Excited to spread holiday cheer in Tampa with @nickjonas at @starbucks. #embergives #givegood https://t.co/zDUuIf1URJ",FALSE,11,NA,2017-12-16 19:50:18,FALSE,NA,"942119715295576064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ember_Tech",3,FALSE,FALSE,NA,NA
"588","RT @gaetkoguy: Working on a Saturday sucks. Luckily @Starbucks is there to make it better. #GiveGood",FALSE,0,NA,2017-12-16 19:47:45,FALSE,NA,"942119072678010880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"589","RT @ndn90: #givegood pay it forward next time you visit!  Spread Christmas cheer throughout the year!",FALSE,0,NA,2017-12-16 19:47:27,FALSE,NA,"942118999763980288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",2,TRUE,FALSE,NA,NA
"590","RT @RDeges: #givegood #starbucks for life",FALSE,0,NA,2017-12-16 19:45:48,FALSE,NA,"942118581797621760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abanks1798",1,TRUE,FALSE,NA,NA
"591","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-16 19:45:18,FALSE,NA,"942118455775563777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abanks1798",1359,TRUE,FALSE,NA,NA
"592","#givegood. Buy a drink for a stranger in line",FALSE,2,NA,2017-12-16 19:44:12,FALSE,NA,"942118180847341569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","paradise00",1,FALSE,FALSE,NA,NA
"593","#givegood #starbucks for life",FALSE,0,NA,2017-12-16 19:41:40,FALSE,NA,"942117540469252096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RDeges",1,FALSE,FALSE,NA,NA
"594","RT @NReguez: There is only one way to do it right !!
https://t.co/pmm7WQ2QkB #giveaway #GiveGood #GiveThanks #payitforward #KindnessForAll‚Ä¶",FALSE,0,NA,2017-12-16 19:41:14,FALSE,NA,"942117432348565506",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","kimcgreen1",2,TRUE,FALSE,NA,NA
"595","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-16 19:40:41,FALSE,NA,"942117295408676864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lisa_lavina",1359,TRUE,FALSE,NA,NA
"596","Not only during this holiday season but everyday - kindness matter Ì†ΩÌ∏ä #GiveGood",FALSE,2,NA,2017-12-16 19:40:29,FALSE,NA,"942117246004027393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mwilliams015",0,FALSE,FALSE,NA,NA
"597","RT @kunitskiyalec: Retweet for free Starbucks  #givegood",FALSE,0,NA,2017-12-16 19:40:21,FALSE,NA,"942117210364952576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RDeges",330,TRUE,FALSE,NA,NA
"598","#givegood pay it forward next time you visit!  Spread Christmas cheer throughout the year!",FALSE,3,NA,2017-12-16 19:35:50,FALSE,NA,"942116074539143168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ndn90",2,FALSE,FALSE,NA,NA
"599","In Tampa for #JingleBall tonight &amp; I think I‚Äôll stop by the @Starbucks at Westshore and Kennedy with my friends‚Ä¶ https://t.co/3nxVSnfgxR",FALSE,2781,NA,2017-12-16 19:31:21,TRUE,NA,"942114944367104000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nickjonas",392,FALSE,FALSE,NA,NA
"600","RT @CamilleLenore: RT OR TAG A FRIEND ‚ú® I'm going to send a random stranger a free drink to @Starbucks Ì†ΩÌ∏ä #HappyHolidays #GiveGood¬†¬†‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è h‚Ä¶",FALSE,0,NA,2017-12-16 19:30:48,FALSE,NA,"942114807163117568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","KrisTlee1",181,TRUE,FALSE,NA,NA
"601","Working on a Saturday sucks. Luckily @Starbucks is there to make it better. #GiveGood",FALSE,2,NA,2017-12-16 19:30:37,FALSE,NA,"942114763466608642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gaetkoguy",1,FALSE,FALSE,NA,NA
"602","RT @CharTornee: Always be there for the people you love the most. #GiveGood",FALSE,0,NA,2017-12-16 19:28:24,FALSE,NA,"942114204550619136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Marissa68862012",3,TRUE,FALSE,NA,NA
"603","RT @CarieShipman: #GiveGood retweet for a chance to win Starbucks for life.",FALSE,0,NA,2017-12-16 19:28:19,FALSE,NA,"942114181003673600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","estefan90080370",1359,TRUE,FALSE,NA,NA
"604","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",FALSE,0,NA,2017-12-16 19:28:17,FALSE,NA,"942114172820770817",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Marissa68862012",671,TRUE,FALSE,NA,NA
"605","RT @kmnewman68: #givegood I love giving back to my community by volunteering at church, Girl Scouts &amp; Boy Scouts",FALSE,0,NA,2017-12-16 19:28:04,FALSE,NA,"942114118068301824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"606","RT @ErickaSchubart: Love Starbucks and their community commitment! #givegood",FALSE,0,NA,2017-12-16 19:27:58,FALSE,NA,"942114096173977600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"607","RT @marthaloftus: #givegood give someone on the street a $5 giftcard for foo",FALSE,0,NA,2017-12-16 19:27:50,FALSE,NA,"942114059926859776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",1,TRUE,FALSE,NA,NA
"608","#givegood just because",FALSE,0,NA,2017-12-16 19:27:48,FALSE,NA,"942114054851760129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GlobalHRGirl",0,FALSE,FALSE,NA,NA
"609","#givegood Good always wins in the end. May the Force Be With You!",FALSE,0,NA,2017-12-16 19:27:23,FALSE,NA,"942113946265407489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","findingadrian",0,FALSE,FALSE,NA,NA
"610","Random acts of kindness don‚Äôt have to be big to make a huge impact #GiveGood",FALSE,3,NA,2017-12-16 19:23:48,FALSE,NA,"942113048155869184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesDNealJr",0,FALSE,FALSE,NA,NA
"611","..: spent my morning with #GiveGood by ringing bells for the Salvation Army!! #BattleBuddies #WorkBuddies #NonStop‚Ä¶ https://t.co/ktreqGJEHi",FALSE,5,NA,2017-12-16 19:23:20,TRUE,NA,"942112928219533318",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monica1021",1,FALSE,FALSE,NA,NA
"612","#givegood waiting for my hubby top being some hot coffee home. It's brrr cold outside Ì†ΩÌ∏®",FALSE,0,NA,2017-12-16 19:22:10,FALSE,NA,"942112635851608064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maplesyrup1979",0,FALSE,FALSE,NA,NA
"613","RT @CamilleLenore: RT OR TAG A FRIEND ‚ú® I'm going to send a random stranger a free drink to @Starbucks Ì†ΩÌ∏ä #HappyHolidays #GiveGood¬†¬†‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è h‚Ä¶",FALSE,0,NA,2017-12-16 19:21:00,FALSE,NA,"942112340966805504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ItsJaTonna251",181,TRUE,FALSE,NA,NA
"614","We should remind ourselves that kindness is t only in fashion during the holidays. #GiveGood",FALSE,1,NA,2017-12-16 19:19:26,FALSE,NA,"942111946475585536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ritagrray",0,FALSE,FALSE,NA,NA
"615","RT @mainstreetnorth: Starbucks sent me a hand written note. Like how freaking adorable is this! #givegood  I seriously needed this today. h‚Ä¶",FALSE,0,NA,2017-12-16 19:17:35,FALSE,NA,"942111480962584576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrHanekoma_",17,TRUE,FALSE,NA,NA
"616","I just knocked out a challenge and earned extra chances to win Starbucks for Life. #StarbucksforLife https://t.co/StHCdfoRk3 #Givegood",FALSE,0,NA,2017-12-16 19:15:58,FALSE,NA,"942111076002304000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndivisibleofAZ",0,FALSE,FALSE,NA,NA
"617","Ready to #GiveGood even if it‚Äôs just a smile or holding the door. Kindness doesn‚Äôt have to cost!",FALSE,0,NA,2017-12-16 19:15:26,FALSE,NA,"942110941977759744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anthonym_5",0,FALSE,FALSE,NA,NA
"618","#givegood give someone on the street a $5 giftcard for foo",FALSE,1,NA,2017-12-16 19:14:24,FALSE,NA,"942110680517369857",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","marthaloftus",1,FALSE,FALSE,NA,NA
"619","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",FALSE,0,NA,2017-12-16 19:11:38,FALSE,NA,"942109985944649733",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashley_gerow",663,TRUE,FALSE,NA,NA
"620","RT @b_mo_88: Socks are the #1 most requested item from the homeless population.  Retweet and get the word out #givegood",FALSE,0,NA,2017-12-16 19:11:33,FALSE,NA,"942109965145194496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashley_gerow",671,TRUE,FALSE,NA,NA
"621","Spread Christmas Cheer wherever you go! #GiveGood",FALSE,0,NA,2017-12-16 19:09:04,FALSE,NA,"942109338902163456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BLWills16",0,FALSE,FALSE,NA,NA
"622","It‚Äôs always a good day to #GiveGood",FALSE,0,NA,2017-12-16 19:08:57,FALSE,NA,"942109310347370497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kinderkatey",0,FALSE,FALSE,NA,NA
"623","Starbucks is an amazing company. #GiveGood",FALSE,0,NA,2017-12-16 19:07:32,FALSE,NA,"942108951088451584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mo_Nique1994",0,FALSE,FALSE,NA,NA
